,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw
3660,0.985840,0.064941,0.230957,1.708984,0.244141,0.793457,-0.176788,-0.611298,0.100708,-0.764771,-76.085815,142.223511,1.006348,-0.071289,-0.160156,0.000000,-0.366211,0.000000,0.074921,-0.760437,-0.036530,-0.644012,-80.051880,-13.716431,0.994141,0.133301,0.033203,0.000000,-0.854492,0.061035,-0.204132,0.637299,0.284943,0.686249,-82.337036,141.547852
3670,0.985840,0.064941,0.230957,1.708984,0.244141,0.793457,-0.176178,-0.611328,0.100342,-0.764923,-76.085815,142.327881,1.012695,-0.062012,-0.166016,1.525879,0.000000,-0.061035,0.074982,-0.760468,-0.036621,-0.643951,-80.040894,-13.688965,0.993652,0.134277,0.020996,0.671387,-0.793457,0.000000,-0.204193,0.637421,0.285126,0.686066,-82.342529,141.328125
3680,0.985840,0.064941,0.230957,1.708984,0.244141,0.793457,-0.176178,-0.611328,0.100342,-0.764923,-76.085815,142.327881,1.012695,-0.062012,-0.166016,1.525879,0.000000,-0.061035,0.074982,-0.760468,-0.036621,-0.643951,-80.040894,-13.688965,0.993652,0.134277,0.020996,0.671387,-0.793457,0.000000,-0.204193,0.637421,0.285126,0.686066,-82.342529,141.328125
3690,0.985840,0.064941,0.230957,1.708984,0.244141,0.793457,-0.176178,-0.611328,0.100342,-0.764923,-76.085815,142.327881,1.012695,-0.062012,-0.166016,1.525879,0.000000,-0.061035,0.074982,-0.760468,-0.036621,-0.643951,-80.040894,-13.688965,0.993652,0.134277,0.020996,0.671387,-0.793457,0.000000,-0.204193,0.637421,0.285126,0.686066,-82.342529,141.328125
3700,0.985840,0.064941,0.230957,1.708984,0.244141,0.793457,-0.176178,-0.611328,0.100342,-0.764923,-76.085815,142.327881,1.012695,-0.062012,-0.166016,1.525879,0.000000,-0.061035,0.074982,-0.760468,-0.036621,-0.643951,-80.040894,-13.688965,0.993652,0.134277,0.020996,0.671387,-0.793457,0.000000,-0.204193,0.637421,0.285126,0.686066,-82.342529,141.328125
3710,0.987305,0.063477,0.232910,2.746582,1.220703,1.525879,-0.175415,-0.611206,0.099945,-0.765259,-76.069336,142.547607,1.000488,-0.070312,-0.170410,1.037598,-0.183105,0.000000,0.075134,-0.760468,-0.036713,-0.643921,-80.046387,-13.683472,0.989746,0.129395,0.016602,0.366211,-0.549316,0.183105,-0.204437,0.637482,0.285400,0.685822,-82.348022,141.168823
3720,0.987305,0.063477,0.232910,2.746582,1.220703,1.525879,-0.175415,-0.611206,0.099945,-0.765259,-76.069336,142.547607,1.000488,-0.070312,-0.170410,1.037598,-0.183105,0.000000,0.075134,-0.760468,-0.036713,-0.643921,-80.046387,-13.683472,0.989746,0.129395,0.016602,0.366211,-0.549316,0.183105,-0.204437,0.637482,0.285400,0.685822,-82.348022,141.168823
3730,0.987305,0.063477,0.232910,2.746582,1.220703,1.525879,-0.175415,-0.611206,0.099945,-0.765259,-76.069336,142.547607,1.000488,-0.070312,-0.170410,1.037598,-0.183105,0.000000,0.075134,-0.760468,-0.036713,-0.643921,-80.046387,-13.683472,0.989746,0.129395,0.016602,0.366211,-0.549316,0.183105,-0.204437,0.637482,0.285400,0.685822,-82.348022,141.168823
3740,0.984375,0.061523,0.235352,3.479004,2.014160,2.197266,-0.174347,-0.610901,0.099457,-0.765808,-76.025391,142.893677,1.005859,-0.062988,-0.187500,0.061035,0.061035,0.000000,0.074829,-0.760651,-0.036377,-0.643768,-80.018921,-13.683472,0.998535,0.136719,0.010742,0.732422,0.000000,0.000000,-0.205109,0.637299,0.286072,0.685486,-82.359009,141.113892
3750,0.984375,0.061523,0.235352,3.479004,2.014160,2.197266,-0.174347,-0.610901,0.099457,-0.765808,-76.025391,142.893677,1.005859,-0.062988,-0.187500,0.061035,0.061035,0.000000,0.074829,-0.760651,-0.036377,-0.643768,-80.018921,-13.683472,0.998535,0.136719,0.010742,0.732422,0.000000,0.000000,-0.205109,0.637299,0.286072,0.685486,-82.359009,141.113892
3760,0.984375,0.061523,0.235352,3.479004,2.014160,2.197266,-0.174347,-0.610901,0.099457,-0.765808,-76.025391,142.893677,1.005859,-0.062988,-0.187500,0.061035,0.061035,0.000000,0.074829,-0.760651,-0.036377,-0.643768,-80.018921,-13.683472,0.998535,0.136719,0.010742,0.732422,0.000000,0.000000,-0.205109,0.637299,0.286072,0.685486,-82.359009,141.113892
3770,0.981934,0.059082,0.241699,3.784180,2.502441,2.502441,-0.173370,-0.610504,0.099030,-0.766388,-75.975952,143.245239,1.003906,-0.057617,-0.181641,0.854492,0.122070,-0.061035,0.074280,-0.760773,-0.035858,-0.643738,-80.007935,-13.688965,0.993164,0.125488,0.020508,-0.854492,0.427246,0.000000,-0.205444,0.637146,0.286407,0.685394,-82.353516,141.174316
3780,0.981934,0.059082,0.241699,3.784180,2.502441,2.502441,-0.173370,-0.610504,0.099030,-0.766388,-75.975952,143.245239,1.003906,-0.057617,-0.181641,0.854492,0.122070,-0.061035,0.074280,-0.760773,-0.035858,-0.643738,-80.007935,-13.688965,0.993164,0.125488,0.020508,-0.854492,0.427246,0.000000,-0.205444,0.637146,0.286407,0.685394,-82.353516,141.174316
3790,0.981934,0.059082,0.241699,3.784180,2.502441,2.502441,-0.173370,-0.610504,0.099030,-0.766388,-75.975952,143.245239,1.003906,-0.057617,-0.181641,0.854492,0.122070,-0.061035,0.074280,-0.760773,-0.035858,-0.643738,-80.007935,-13.688965,0.993164,0.125488,0.020508,-0.854492,0.427246,0.000000,-0.205444,0.637146,0.286407,0.685394,-82.353516,141.174316
3800,0.978027,0.057129,0.246094,3.540039,2.380371,2.441406,-0.172272,-0.609985,0.098572,-0.767120,-75.910034,143.679199,1.004883,-0.081055,-0.169434,-0.305176,0.183105,0.244141,0.074219,-0.760834,-0.035645,-0.643677,-79.991455,-13.710938,0.994629,0.126953,0.027344,-0.122070,0.732422,0.122070,-0.205231,0.637146,0.286041,0.685608,-82.353516,141.306152
3810,0.978027,0.057129,0.246094,3.540039,2.380371,2.441406,-0.172272,-0.609985,0.098572,-0.767120,-75.910034,143.679199,1.004883,-0.081055,-0.169434,-0.305176,0.183105,0.244141,0.074219,-0.760834,-0.035645,-0.643677,-79.991455,-13.710938,0.994629,0.126953,0.027344,-0.122070,0.732422,0.122070,-0.205231,0.637146,0.286041,0.685608,-82.353516,141.306152
3820,0.978027,0.057129,0.246094,3.540039,2.380371,2.441406,-0.172272,-0.609985,0.098572,-0.767120,-75.910034,143.679199,1.004883,-0.081055,-0.169434,-0.305176,0.183105,0.244141,0.074219,-0.760834,-0.035645,-0.643677,-79.991455,-13.710938,0.994629,0.126953,0.027344,-0.122070,0.732422,0.122070,-0.205231,0.637146,0.286041,0.685608,-82.353516,141.306152
3830,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.171417,-0.609558,0.098267,-0.767700,-75.849609,144.041748,1.012207,-0.069824,-0.157715,0.122070,0.976562,-0.061035,0.074402,-0.760681,-0.035828,-0.643829,-80.007935,-13.771362,0.998047,0.136230,0.026855,-0.610352,0.488281,-0.183105,-0.205200,0.636993,0.286041,0.685730,-82.348022,141.443481
3840,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.171417,-0.609558,0.098267,-0.767700,-75.849609,144.041748,1.012207,-0.069824,-0.157715,0.122070,0.976562,-0.061035,0.074402,-0.760681,-0.035828,-0.643829,-80.007935,-13.771362,0.998047,0.136230,0.026855,-0.610352,0.488281,-0.183105,-0.205200,0.636993,0.286041,0.685730,-82.348022,141.443481
3850,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.171417,-0.609558,0.098267,-0.767700,-75.849609,144.041748,1.012207,-0.069824,-0.157715,0.122070,0.976562,-0.061035,0.074402,-0.760681,-0.035828,-0.643829,-80.007935,-13.771362,0.998047,0.136230,0.026855,-0.610352,0.488281,-0.183105,-0.205200,0.636993,0.286041,0.685730,-82.348022,141.443481
3860,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.171417,-0.609558,0.098267,-0.767700,-75.849609,144.041748,1.012207,-0.069824,-0.157715,0.122070,0.976562,-0.061035,0.074402,-0.760681,-0.035828,-0.643829,-80.007935,-13.771362,0.998047,0.136230,0.026855,-0.610352,0.488281,-0.183105,-0.205200,0.636993,0.286041,0.685730,-82.348022,141.443481
3870,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.170624,-0.609131,0.097992,-0.768219,-75.800171,144.376831,1.007324,-0.065430,-0.160156,-0.488281,0.244141,0.122070,0.074402,-0.760529,-0.035828,-0.643982,-80.035400,-13.826294,0.990234,0.125977,0.037109,-0.488281,0.488281,-0.122070,-0.204620,0.637115,0.285370,0.686096,-82.342529,141.547852
3880,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.170624,-0.609131,0.097992,-0.768219,-75.800171,144.376831,1.007324,-0.065430,-0.160156,-0.488281,0.244141,0.122070,0.074402,-0.760529,-0.035828,-0.643982,-80.035400,-13.826294,0.990234,0.125977,0.037109,-0.488281,0.488281,-0.122070,-0.204620,0.637115,0.285370,0.686096,-82.342529,141.547852
3890,0.974609,0.056641,0.250488,2.807617,1.708984,2.014160,-0.170624,-0.609131,0.097992,-0.768219,-75.800171,144.376831,1.007324,-0.065430,-0.160156,-0.488281,0.244141,0.122070,0.074402,-0.760529,-0.035828,-0.643982,-80.035400,-13.826294,0.990234,0.125977,0.037109,-0.488281,0.488281,-0.122070,-0.204620,0.637115,0.285370,0.686096,-82.342529,141.547852
3900,0.974609,0.056641,0.251953,1.770020,1.037598,1.281738,-0.170197,-0.608887,0.097870,-0.768555,-75.761719,144.574585,1.007324,-0.067871,-0.159180,-1.220703,1.281738,0.061035,0.074188,-0.760376,-0.035553,-0.644226,-80.062866,-13.908691,0.996094,0.136230,0.019531,-0.366211,0.000000,0.671387,-0.204620,0.637024,0.285339,0.686188,-82.337036,141.641235
3910,0.974609,0.056641,0.251953,1.770020,1.037598,1.281738,-0.170197,-0.608887,0.097870,-0.768555,-75.761719,144.574585,1.007324,-0.067871,-0.159180,-1.220703,1.281738,0.061035,0.074188,-0.760376,-0.035553,-0.644226,-80.062866,-13.908691,0.996094,0.136230,0.019531,-0.366211,0.000000,0.671387,-0.204620,0.637024,0.285339,0.686188,-82.337036,141.641235
3920,0.974609,0.056641,0.251953,1.770020,1.037598,1.281738,-0.170197,-0.608887,0.097870,-0.768555,-75.761719,144.574585,1.007324,-0.067871,-0.159180,-1.220703,1.281738,0.061035,0.074188,-0.760376,-0.035553,-0.644226,-80.062866,-13.908691,0.996094,0.136230,0.019531,-0.366211,0.000000,0.671387,-0.204620,0.637024,0.285339,0.686188,-82.337036,141.641235
3930,0.974609,0.058105,0.251465,0.793457,0.244141,0.488281,-0.169983,-0.608734,0.097778,-0.768738,-75.739746,144.706421,0.999023,-0.062500,-0.170898,-0.854492,0.671387,0.000000,0.073669,-0.760284,-0.035095,-0.644409,-80.090332,-13.991089,0.996094,0.128418,0.023926,-1.098633,0.488281,-0.244141,-0.204681,0.636932,0.285400,0.686249,-82.326050,141.745605
3940,0.974609,0.058105,0.251465,0.793457,0.244141,0.488281,-0.169983,-0.608734,0.097778,-0.768738,-75.739746,144.706421,0.999023,-0.062500,-0.170898,-0.854492,0.671387,0.000000,0.073669,-0.760284,-0.035095,-0.644409,-80.090332,-13.991089,0.996094,0.128418,0.023926,-1.098633,0.488281,-0.244141,-0.204681,0.636932,0.285400,0.686249,-82.326050,141.745605
3950,0.974609,0.058105,0.251465,0.793457,0.244141,0.488281,-0.169983,-0.608734,0.097778,-0.768738,-75.739746,144.706421,0.999023,-0.062500,-0.170898,-0.854492,0.671387,0.000000,0.073669,-0.760284,-0.035095,-0.644409,-80.090332,-13.991089,0.996094,0.128418,0.023926,-1.098633,0.488281,-0.244141,-0.204681,0.636932,0.285400,0.686249,-82.326050,141.745605
3960,0.977051,0.060059,0.246094,0.061035,-0.671387,-0.061035,-0.169861,-0.608734,0.097687,-0.768768,-75.734253,144.739380,1.005371,-0.074219,-0.169434,-1.098633,0.549316,0.122070,0.073456,-0.760315,-0.034821,-0.644409,-80.084839,-14.018555,0.988281,0.129883,0.030273,-0.976562,0.427246,-0.122070,-0.204346,0.636963,0.285004,0.686493,-82.326050,141.833496
3970,0.977051,0.060059,0.246094,0.061035,-0.671387,-0.061035,-0.169861,-0.608734,0.097687,-0.768768,-75.734253,144.739380,1.005371,-0.074219,-0.169434,-1.098633,0.549316,0.122070,0.073456,-0.760315,-0.034821,-0.644409,-80.084839,-14.018555,0.988281,0.129883,0.030273,-0.976562,0.427246,-0.122070,-0.204346,0.636963,0.285004,0.686493,-82.326050,141.833496
3980,0.977051,0.060059,0.246094,0.061035,-0.671387,-0.061035,-0.169861,-0.608734,0.097687,-0.768768,-75.734253,144.739380,1.005371,-0.074219,-0.169434,-1.098633,0.549316,0.122070,0.073456,-0.760315,-0.034821,-0.644409,-80.084839,-14.018555,0.988281,0.129883,0.030273,-0.976562,0.427246,-0.122070,-0.204346,0.636963,0.285004,0.686493,-82.326050,141.833496
3990,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169800,-0.608887,0.097626,-0.768646,-75.745239,144.711914,1.003906,-0.071289,-0.147461,-0.610352,1.098633,0.122070,0.073669,-0.760101,-0.034943,-0.644653,-80.112305,-14.095459,0.991699,0.130859,0.032227,-1.281738,0.244141,-0.183105,-0.203918,0.636993,0.284576,0.686737,-82.315063,141.899414
4000,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169800,-0.608887,0.097626,-0.768646,-75.745239,144.711914,1.003906,-0.071289,-0.147461,-0.610352,1.098633,0.122070,0.073669,-0.760101,-0.034943,-0.644653,-80.112305,-14.095459,0.991699,0.130859,0.032227,-1.281738,0.244141,-0.183105,-0.203918,0.636993,0.284576,0.686737,-82.315063,141.899414
4010,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169800,-0.608887,0.097626,-0.768646,-75.745239,144.711914,1.003906,-0.071289,-0.147461,-0.610352,1.098633,0.122070,0.073669,-0.760101,-0.034943,-0.644653,-80.112305,-14.095459,0.991699,0.130859,0.032227,-1.281738,0.244141,-0.183105,-0.203918,0.636993,0.284576,0.686737,-82.315063,141.899414
4020,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169800,-0.608887,0.097626,-0.768646,-75.745239,144.711914,1.003906,-0.071289,-0.147461,-0.610352,1.098633,0.122070,0.073669,-0.760101,-0.034943,-0.644653,-80.112305,-14.095459,0.991699,0.130859,0.032227,-1.281738,0.244141,-0.183105,-0.203918,0.636993,0.284576,0.686737,-82.315063,141.899414
4030,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169739,-0.609344,0.097504,-0.768341,-75.805664,144.591064,1.006836,-0.063965,-0.156738,-2.136230,0.366211,0.000000,0.073364,-0.759979,-0.034668,-0.644806,-80.139771,-14.166870,0.992676,0.133789,0.031738,-1.586914,0.000000,-0.183105,-0.203400,0.637115,0.284149,0.686981,-82.304077,141.910400
4040,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169739,-0.609344,0.097504,-0.768341,-75.805664,144.591064,1.006836,-0.063965,-0.156738,-2.136230,0.366211,0.000000,0.073364,-0.759979,-0.034668,-0.644806,-80.139771,-14.166870,0.992676,0.133789,0.031738,-1.586914,0.000000,-0.183105,-0.203400,0.637115,0.284149,0.686981,-82.304077,141.910400
4050,0.978027,0.063965,0.240234,-0.244141,-1.770020,-0.427246,-0.169739,-0.609344,0.097504,-0.768341,-75.805664,144.591064,1.006836,-0.063965,-0.156738,-2.136230,0.366211,0.000000,0.073364,-0.759979,-0.034668,-0.644806,-80.139771,-14.166870,0.992676,0.133789,0.031738,-1.586914,0.000000,-0.183105,-0.203400,0.637115,0.284149,0.686981,-82.304077,141.910400
4060,0.979980,0.067871,0.232422,-0.122070,-2.563477,-0.427246,-0.169556,-0.609985,0.097260,-0.767914,-75.877075,144.464722,1.014160,-0.067383,-0.159180,-1.953125,0.671387,-0.305176,0.072906,-0.759857,-0.034363,-0.645020,-80.161743,-14.177856,1.007324,0.137207,0.026855,-1.281738,0.122070,-0.183105,-0.202972,0.637207,0.283783,0.687164,-82.298584,141.899414
4070,0.979980,0.067871,0.232422,-0.122070,-2.563477,-0.427246,-0.169556,-0.609985,0.097260,-0.767914,-75.877075,144.464722,1.014160,-0.067383,-0.159180,-1.953125,0.671387,-0.305176,0.072906,-0.759857,-0.034363,-0.645020,-80.161743,-14.177856,1.007324,0.137207,0.026855,-1.281738,0.122070,-0.183105,-0.202972,0.637207,0.283783,0.687164,-82.298584,141.899414
4080,0.979980,0.067871,0.232422,-0.122070,-2.563477,-0.427246,-0.169556,-0.609985,0.097260,-0.767914,-75.877075,144.464722,1.014160,-0.067383,-0.159180,-1.953125,0.671387,-0.305176,0.072906,-0.759857,-0.034363,-0.645020,-80.161743,-14.177856,1.007324,0.137207,0.026855,-1.281738,0.122070,-0.183105,-0.202972,0.637207,0.283783,0.687164,-82.298584,141.899414
4090,0.980469,0.071289,0.227051,0.305176,-2.624512,-0.305176,-0.169250,-0.610626,0.096924,-0.767487,-75.964966,144.316406,0.998535,-0.065918,-0.170898,-2.258301,0.549316,0.000000,0.072205,-0.759796,-0.033752,-0.645203,-80.189209,-14.221802,0.995605,0.131836,0.027832,-1.770020,0.000000,-0.061035,-0.202545,0.637299,0.283417,0.687347,-82.287598,141.888428
4100,0.980469,0.071289,0.227051,0.305176,-2.624512,-0.305176,-0.169250,-0.610626,0.096924,-0.767487,-75.964966,144.316406,0.998535,-0.065918,-0.170898,-2.258301,0.549316,0.000000,0.072205,-0.759796,-0.033752,-0.645203,-80.189209,-14.221802,0.995605,0.131836,0.027832,-1.770020,0.000000,-0.061035,-0.202545,0.637299,0.283417,0.687347,-82.287598,141.888428
4110,0.980469,0.071289,0.227051,0.305176,-2.624512,-0.305176,-0.169250,-0.610626,0.096924,-0.767487,-75.964966,144.316406,0.998535,-0.065918,-0.170898,-2.258301,0.549316,0.000000,0.072205,-0.759796,-0.033752,-0.645203,-80.189209,-14.221802,0.995605,0.131836,0.027832,-1.770020,0.000000,-0.061035,-0.202545,0.637299,0.283417,0.687347,-82.287598,141.888428
4120,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168732,-0.611389,0.096466,-0.767059,-76.041870,144.206543,1.002930,-0.061523,-0.166016,-1.708984,0.854492,0.000000,0.071442,-0.759796,-0.033051,-0.645355,-80.200195,-14.276733,0.993652,0.137695,0.020996,-1.403809,0.122070,-0.183105,-0.202454,0.637268,0.283386,0.687408,-82.276611,141.910400
4130,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168732,-0.611389,0.096466,-0.767059,-76.041870,144.206543,1.002930,-0.061523,-0.166016,-1.708984,0.854492,0.000000,0.071442,-0.759796,-0.033051,-0.645355,-80.200195,-14.276733,0.993652,0.137695,0.020996,-1.403809,0.122070,-0.183105,-0.202454,0.637268,0.283386,0.687408,-82.276611,141.910400
4140,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168732,-0.611389,0.096466,-0.767059,-76.041870,144.206543,1.002930,-0.061523,-0.166016,-1.708984,0.854492,0.000000,0.071442,-0.759796,-0.033051,-0.645355,-80.200195,-14.276733,0.993652,0.137695,0.020996,-1.403809,0.122070,-0.183105,-0.202454,0.637268,0.283386,0.687408,-82.276611,141.910400
4150,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168732,-0.611389,0.096466,-0.767059,-76.041870,144.206543,1.002930,-0.061523,-0.166016,-1.708984,0.854492,0.000000,0.071442,-0.759796,-0.033051,-0.645355,-80.200195,-14.276733,0.993652,0.137695,0.020996,-1.403809,0.122070,-0.183105,-0.202454,0.637268,0.283386,0.687408,-82.276611,141.910400
4160,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168243,-0.612000,0.096039,-0.766724,-76.113281,144.135132,1.010254,-0.064941,-0.176758,-2.136230,0.366211,0.000000,0.070923,-0.759766,-0.032593,-0.645447,-80.216675,-14.315186,0.990723,0.132812,0.027832,-1.831055,0.549316,-0.244141,-0.202240,0.637207,0.283203,0.687622,-82.265625,142.020264
4170,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168243,-0.612000,0.096039,-0.766724,-76.113281,144.135132,1.010254,-0.064941,-0.176758,-2.136230,0.366211,0.000000,0.070923,-0.759766,-0.032593,-0.645447,-80.216675,-14.315186,0.990723,0.132812,0.027832,-1.831055,0.549316,-0.244141,-0.202240,0.637207,0.283203,0.687622,-82.265625,142.020264
4180,0.983887,0.072266,0.227051,0.671387,-2.258301,0.000000,-0.168243,-0.612000,0.096039,-0.766724,-76.113281,144.135132,1.010254,-0.064941,-0.176758,-2.136230,0.366211,0.000000,0.070923,-0.759766,-0.032593,-0.645447,-80.216675,-14.315186,0.990723,0.132812,0.027832,-1.831055,0.549316,-0.244141,-0.202240,0.637207,0.283203,0.687622,-82.265625,142.020264
4190,0.984375,0.069336,0.231445,0.671387,-2.258301,0.366211,-0.167725,-0.612640,0.095734,-0.766388,-76.195679,144.096680,1.000977,-0.063965,-0.158203,-1.708984,0.000000,0.061035,0.070312,-0.759827,-0.032013,-0.645477,-80.211182,-14.348145,0.999023,0.131836,0.037598,-1.037598,0.488281,0.000000,-0.201721,0.637238,0.282593,0.687958,-82.254639,142.146606
4200,0.984375,0.069336,0.231445,0.671387,-2.258301,0.366211,-0.167725,-0.612640,0.095734,-0.766388,-76.195679,144.096680,1.000977,-0.063965,-0.158203,-1.708984,0.000000,0.061035,0.070312,-0.759827,-0.032013,-0.645477,-80.211182,-14.348145,0.999023,0.131836,0.037598,-1.037598,0.488281,0.000000,-0.201721,0.637238,0.282593,0.687958,-82.254639,142.146606
4210,0.984375,0.069336,0.231445,0.671387,-2.258301,0.366211,-0.167725,-0.612640,0.095734,-0.766388,-76.195679,144.096680,1.000977,-0.063965,-0.158203,-1.708984,0.000000,0.061035,0.070312,-0.759827,-0.032013,-0.645477,-80.211182,-14.348145,0.999023,0.131836,0.037598,-1.037598,0.488281,0.000000,-0.201721,0.637238,0.282593,0.687958,-82.254639,142.146606
4220,0.986816,0.062500,0.237305,0.061035,-2.746582,0.610352,-0.167450,-0.613159,0.095825,-0.766022,-76.272583,144.080200,1.006836,-0.073242,-0.147461,-1.586914,-0.183105,-0.061035,0.070282,-0.759796,-0.032074,-0.645538,-80.222168,-14.331665,0.985352,0.133789,0.047852,-0.793457,-0.122070,0.061035,-0.200897,0.637451,0.281738,0.688385,-82.249146,142.207031
4230,0.986816,0.062500,0.237305,0.061035,-2.746582,0.610352,-0.167450,-0.613159,0.095825,-0.766022,-76.272583,144.080200,1.006836,-0.073242,-0.147461,-1.586914,-0.183105,-0.061035,0.070282,-0.759796,-0.032074,-0.645538,-80.222168,-14.331665,0.985352,0.133789,0.047852,-0.793457,-0.122070,0.061035,-0.200897,0.637451,0.281738,0.688385,-82.249146,142.207031
4240,0.986816,0.062500,0.237305,0.061035,-2.746582,0.610352,-0.167450,-0.613159,0.095825,-0.766022,-76.272583,144.080200,1.006836,-0.073242,-0.147461,-1.586914,-0.183105,-0.061035,0.070282,-0.759796,-0.032074,-0.645538,-80.222168,-14.331665,0.985352,0.133789,0.047852,-0.793457,-0.122070,0.061035,-0.200897,0.637451,0.281738,0.688385,-82.249146,142.207031
